company,position,skill
크리에이트립,백엔드 파트 리더,"skillset, Nodejs, OOP, AWS, Linux, Container, RDBMSNoSQL, Microservice, ECommerce"
인플루디오,[인턴][포카마켓] 백엔드 Django 개발자,"Python, Django, +, Rest, Framework, MySQL, PostgreSQL, Redis, Valkey, AWS, EC2, RDS, S3, SES, CloudFront, Lambda, Elastic, Beanstalk, GitHub, PO, PM, IT, SQL, Linux, KPOP"
샵라이브,Software Engineer (Back-end) - 3년 이상,"B2C, Java, Spring, framework, Unix, Netty, Vertx, AWS, docker, swarm, kubernetes"
씨제이올리브영(CJ올리브영),백엔드 개발자(리테일 서비스),"O2O, POS, PDA, Java, Kotlin, Spring, framework, TML, XHTML, HTTP, SOAP, REST, TCPIP, DNS, RDBMS, SQL, MQ, Kafka, Stream, Engine, JS, frameworks, React, Vuejs, etc, Reference, Check"
샵라이브,Software Engineer(Back-end) (10년 이상),"B2C, Java, Spring, framework, Unix, Netty, Vertx, AWS, Kubernetes, Docker"
인플루디오,[포카마켓] 백엔드 Django 개발자 (2년이상),"Python, Django, +, Rest, Framework, MySQL, PostgreSQL, Redis, Valkey, AWS, EC2, RDS, S3, SES, CloudFront, Lambda, Elastic, Beanstalk, GitHub, PO, PM, Restful, API, RDBMS, NoSQL, Git, FE, Mobile, FastAPI, DB, ORM, DockerContainer, KPOP"
택스캔버스,Back-End Developer (Node.JS),"Nestjs, AWS, Cloud, TypeScript, Nodejs, MySQL, PostgreSQL, RDBMS, Prisma, TypeORM, ORM, Linux, Docker, UnitE2E"
블루가,웹 서비스 풀스택 개발자,"EduTech, JavaScript, HTML5, CSS3, ClientServer, Vanilla, JS, Web, Application, Backend, React, NestJS"
씨제이올리브영(CJ올리브영),Data Engineer,"Data, Lifecycle, ETL, Kafka, RestAPI, Bulk, Python, Spark, Airflow, SQL, Flink, CICD, K8S, AWS, Google, Clould"
호패,Core Engineer (Senior),"Key, ResponsibilitiesAs, an, Core, Engineer, at, Hopae, you, will, be, responsible, for, managing, and, advancing, our, open, source, initiatives, focused, on, digital, wallet, technologies, Your, goal, is, to, develop, frameworks, modules, that, can, utilized, by, organizations, institutions, countries, build, or, enhance, their, wallet1, Develop, Open, Source, Wallet, Frameworks, Design, solutions, data, models, encryption, security, communication, in, accordance, with, relevant, protocols, designs, such, as, EUDI, ARF, German, Proposal2, Manage, Projects, Oversee, the, development, maintenance, community, engagement, of, projects, Ensure, align, Hopaes, strategic, goals, meet, high, standards, quality, security3, Community, Engagement, Foster, grow, a, vibrant, Respond, contributions, issues, discussions, platforms, like, GitHub4, Documentation, Support, maintain, comprehensive, documentation, Provide, support, guidance, external, contributors, users, softwareMust, Haves1, Bachelors, Masters, degree, Computer, Science, Engineering, related, field2, Minimum, years, experience3, Strong, programming, skills, languages, eg, JavaScript, TypeScript, PythonNice, Haves, Maintains, have, participated, project, Experience, organizing, leading, events, meetups, hackathons, conferences, Ability, business, objectives, advocating, within, corporate, environment"
보이저,＜RE: IW＞ Server,"MS, Azure, Unity, DOTS, ASPNethttpASPNet, RestfulAPI, MySQL, C++, C#, RESTful, RDBMS, NoSQL, AWS"
한국전자인증,서버 개발자(공동 및 사설 CA/RA),"CARA, C, LinuxUNIX, CC++, OS, Linux, Unix, DBMS, MariaDB, Oracle, PKI, ISMS, Java"
워드브릭스,백엔드 엔지니어,"LLM, API, MySQL, PostgreSQL, NoSQL, AWS, GCP, Azure, OAuth, JWT, CICD"
메라키플레이스,Product Engineer (Back-end),"Healthcare, Super, App, Backend, ChapterSquad, Sprint, Why, What, When, How, Squad, Chapter, Python, Django, JavaKotlin, Spring, to, JVMSpring, ecosystem, PythonDjango, KotlinSpring, Docker, AWS, Product, Owner, Designer, Software, Engineer, Flask, TopDown, B2CB2B, migration, API, Load, Legacy, Distributed, Scalability, Cache, DockerECSEKSKubernetes, QA, Frontend, Data, Infra"
우아한형제들(배달의민족),[Tech] 운영도구개발팀 서버 개발자,"Nodejs, Typescript, OOP, NestJS, AWS, MySQL, PostgreSQL, RDBMS, TypeORM, JPA, ORM, TypeScript, Dynamoose, PostgresQL, Kafka, Redis, Docker, k8s, EC2, Lambda, S3, ECR, RDS, DynamoDB, ElastiCache, Prometheus, Loki, Grafana, Tempo, Open, Telemetry, Gitlab, Jenkins, Jira, Confluence, Slack, Linux, TDD, JVM, Spring, Boot, Javascript"
카카오페이증권(kakaopay증권),AI서비스 서버개발자,"AI, RAG, API, PoC, LLM, python, kotlin, langchain, spring, +, DB"
사일로랩,S/W 개발자,"C++C#, C++, C#, 3D, AI"
데일리펀딩,백엔드 개발자,"Backend, Python, Django, Rest, Framework, MySQL, Postgres, RDBMS, Github, PHP"
데일리펀딩,프론트엔드 개발자,"ReactNative, React, Frontend, or, Lifecycle, SPA, ES6, Modern, Javascript, HTML, CSS, Git, Typescript, Hooks, CSSinJS, Sass, Styled, Component, SSR, Nextjs"
데일리펀딩,Back Office 개발자,"Back, Office, PHP, MySQL, Postgres, RDBMS, Github"
전능아이티,[Smartdoctor] 산업기능요원(보충역) 개발자,"EMR, C#, Android, Ios, app, net, Web, React, TypeScript, css, Typescript, NestJS, Spring, IOS, react, nodejs, database, SQL, Server, MySQL, PostgreSQL, AWS"
프라이빗테크놀로지,프로덕트 관리 및 개발 PM,"Key, Responsibilities, VOC, Task, integration, KPI, JIRA, Sprint, PreRequisites, Insight, Desirable, Skills, Account, engineering, executive, SI"
프라이빗테크놀로지,개발 및 플랫폼 기획,"Flow, Task, integration, QA, IT, SI, Insight, JIRA"
제이앤피메디(JNPMEDI),Senior Back-end Software Engineer,"Maven, Clinical, Cloud, Digital, Transformation, NodejsTypescriptMySQLAWSCICDGithub, Actions, MSAMicro, Service, Architecture, Framework, Typescriptjavascript"
제이앤피메디(JNPMEDI),Senior Fullstack Software Engineer,"Maven, Clinical, Cloud, MSAMicro, Service, Architecture, Framework, FE, ReactTypescript, jsxtsxsass, CICDGithub, ActionsBE, NodejsTypescript, MySQL, AWS, Actions, UI"
제이앤피메디(JNPMEDI),Senior Front-end Software Engineer,"Maven, Clinical, Cloud, Digital, Transformation, ReactTypescriptjsxtsxsassCICDGithub, Actions, MSAMicro, Service, Architecture, React, Typescriptjavascript, UI"
미리비트,빅데이터 K8S환경 구축 운영 (7년이상),"K8S, airflow, kubeflowk8s, argocd, python, nexusJenkinsrancherrke2cephlonghorngarafanahelm, chart, Kubernetes, Cloud, Knative, Bigdata"
캐럿솔루션즈,개발/ 프론트엔드 개발자,"Vue, Capacitor, Web, App, Hybrid, UIUX, HTML, CSS, JavaScript, SPA"
프라이빗테크놀로지,풀스택개발 (java),"Java, MySQLMaria, DBSpring, JPAHibernate, Javascript, jQuery, HTML5, CSS3, RestFull, IntelliJ, Git, WebSocket, Ubuntu, MSA, MQ, Kafka"
호패,Backend Engineer,"Key, ResponsibilitiesAs, a, Backend, Engineer, at, Hopae, you, will, be, responsible, for, designing, and, developing, robust, scalable, efficient, backend, systems, that, support, our, products, services, You, work, closely, with, crossfunctional, teams, to, ensure, the, successful, delivery, of, highquality, solutions1, Design, develop, maintain, infrastructure, web, mobile, applications2, Collaborate, identify, implement, new, features, improvements, products3, Optimize, speed, scalability, security4, Develop, APIs, integrate, 3rd, party, external, systems5, Write, clean, maintainable, testable, code, based, on, best, practices, highest, quality, standards6, Monitor, troubleshoot, operational, high, availability, reliability7, Stay, uptodate, latest, trends, technologies, in, development, share, knowledge, within, teamTech, Stack, Languages, Nodejs, TypeScript, Frameworks, Nestjs, Databases, MySQL, MongoDB, RESTful, WebSocket, GraphQL, Containerization, Docker, DevOps, GitHub, Action, AWS, CodePipeline, Monitoring, Logging, Elastic, ELK, CloudWatch, Version, Control, Git, Cloud, Provider, GCP, Collaboration, Documentation, Figma, Slack, NotionQualifications1, Bachelors, or, Masters, degree, Computer, Science, related, field2, Minimum, years, experience, development3, Strong, programming, skills, TypeScript4, Experience, application, frameworks, preferably, Nestjs5, Familiarity, database, such, as, MongoDB6, understanding, WebSocket7, Microservices, Architecture, MSA, design, patternsPreferred, Qualifications1, Entrepreneurial, solid, business, metrics, significant, plus2, contributing, projects, from, their, early, stages3, agile, processes, using, Scrum, Kanban4, TDD, automated, testing, frameworks5, Knowledge, containerization, orchestration, Docker6, message, brokers, RabbitMQ, Kafka7, Desire, expand, globally, international, reach8, Interest, softwarebased, Deep, Tech, domains, particularly, digital, identity, authentication, space"
원라인에이아이,백엔드 엔지니어 시니어,"AI, API, B2B, SaaS, Ops, RESTful, RDBMS, DB, AWS, LLM, NoSQL, ETL"
지바이크(gbike),Back-end 개발자,"JavaKotlin, RESTful, API, IoT, RDBMS, NoSQL, Git, Docker, Kubernetes, PHP, AWS, Azure, GCP"
원티드_일본 현지 채용,[Mantra株式会社] バックエンドエンジニア／日本を変える英語学習アプリ開発リード_근무지 일본,"Langaku, Web, AWS, Django, Mantra"
포티투닷(42dot),Backend Engineer (Connected Service),"2dot, SDV, Backend, B2C, API, B2B, JavaKotlin, Spring, Boot, AWS, K8S, SQL, NoSQL, Redis, Kafka, ELK, Git, Jira, CICD, Mobility, SW, SDK, SaaSSoftwareasaService, PaaSPlatformasaService, OAuth2, Open, NLP, Chatbot"
테서,백엔드 엔지니어 [3년이상],"Ontol, AWS, Nodejs, API, RDB, SQL, ORM, Docker, Git, Follow, ES6, VPC, ECS, Lambda, Jenkins, Mono, Repo, CICD, Typescript, Nestjs, GraphQL"
안티그래비티,서비스 플랫폼 백엔드 개발자,"JAVA, Spring, Boot, NodeJs, Python, API, AWS, Aurora, Mysql, Git, RDB, SQL, Docker, Task, TDD, learning, curve"
데브시스터즈(Devsisters),[기술본부] [DevPlay] 서버 소프트웨어 엔지니어 (Senior),"DevPlay, Kubernetes, QA, DevOps, Go, Python, AWS, GCP, Istio, PDF"
씨제이올리브영(CJ올리브영),백엔드 개발자 (캠페인 시스템),"JavaKotlin, Spring, Framework, JPA, Hibernate, ORM, Application, Oracle, Cloud, AWS, ETL, ADW, DW, Obzen, Braze"
씨제이올리브영(CJ올리브영),백엔드 개발자 (쿠폰/증정 서비스),"Ecommerce, Platform, Service, Architecture, JavaKotlin, Spring, Framework, JPA, Hibernate, ORM, MSA, Application"
위레이저,백엔드 개발자,"Wise, Convey, RESTful, API, Spring, Boot, +Java, +, MySQL, DB, Linux, Github, Slack, Jira, Confluence, CICD, Kubernetes, Docker"
북스파이더,백엔드 서버 개발자,"DB, Java, Spring, Web, Application, JPA, Hibernate, ORM, RESTful, API, RDBMSNoSQL, AWS, Git, CICD, DDD, EDA, CQRS, MSA"
마바산업,소프트웨어 풀스택 개발자,"PBV, CMScontnets, Management, System, Content, GPS, Player, LTE, 5G, TCP, IP, Java, Spring, boot, React, JavascriptTypescript, SQL, RDBMS, framework, SpringBootWith, java, ExpressjsNodejs, swagger, Rabbit, MQ, Javascript, typescript, ES6, NextjsReactjs, Jotai, tanstackquery, emotion, CICD, Jenkins, Ubuntu, Docker, Nginx, Mysql, Redis, GitBitbucket, Jira, Confluence, Microsoft, TEAMS, Linux, Git, Figma, AWSGCPNCP"
매스프레소(콴다),Backend Engineer (QANDA Core),"QANDA, AI, Tutor, QA, MAU, MSA, AWSGCP, Cloud, Service, Backend, Java, Kotlin, Infra, LLM, Spring, Boot, WebFlux, MVC, GCP, AWS, Kubernetes, MySQL, Core, Group, PRD, Assign, Kick, off, Engineer, PDF"
일루넥스,"백엔드/서버(JAVA, NodeJS) 개발자","API, DB, JAVA7, NodeJS, Spring, Boot, Mysql, MariaDB, RestApi"
컨포트랩,Software Engineer (~6년),"admin, IDE, IoT, nocode, API, analytics, use, case, React, Nextjs, Code, generation, application, Compiler, build, artifact, Infrastructure, onpremise, SDN, Kubernetes, Spring, BootKotlin, Python, AWS, Cassandra, Data, pipeline, Database, data, lake, KafkaAWS, Kinesis, Spark, Slack, Jira, Bitbucket, Figma, Microsoft, Typescript, JavaKotlin, RDBMS, NoSQL"
에이에프아이,Devops 엔지니어 (팀원),"Devops, IaC, CICD, API, Admin, FaaS, Nodejs, Cloud, B2B, SaaS, Script, Javascript, Python, Bash"
지니언스,엔드포인트보안연구개발실 Linux 개발,"Linux, C, C++, openssl, kafka, git, github, EDR, AntiVirus, DLP, eBPF, Event, Trace, tracefs, go"
이그나이트,Back-end 개발자,"MSA, ReArchitecting, Spring, Framework, Backend, RESTful, API, Skill, JAVA, JavaKotlinPython, RDBMS, NoSQL, SDLC, MVP, AWS, Public, Cloud"
셰어라운드,Software Engineer,"Pay, PMF, Frontend, React, Native, TypeScript, Zustand, BackendInfrastructure, AWS, Nodejs, Deno"
셰어라운드,데이터 엔지니어,"AB, Java, Kotlin, Scala, Python, SQL, Airflow, or"
현대캐피탈,Back-end Application Developer,"Backend, Application, Java, kotlin, Spring, framework, Boot, RESTful, API, Kubernetes, Docker, MSAMicro, Service, Architecture"
인졀미,[계약직] Flutter / node.js 개발자,"flutter, Nodejs, DB, Flutter, Sequlize, AWS, LinuxUnix, Restful, API, TDD, NoSQL, Reactjs, AndroidKotlinJava, iOSSwift4+"
넥서스에이아이,법률AI 용 백엔드/인프라 개발자,"LLM, FastAPI, python, Linux, Python, docker, Kubernetes, AWS, Git"
스페이스비전에이아이,백엔드/시스템 개발자,"Ubuntu, AI, AWS, Content, Management, System, API, Python, Typescript, NestJs, DI, AOP, gitgithub, ETL, linux, bash, script, Open, B2B"
